repository_name,github_url
CTLab-ITMO/LIVBOC,https://github.com/CTLab-ITMO/LIVBOC
CUDAPerf/CUDAPerf,https://github.com/CUDAPerf/CUDAPerf
CVMI-Lab/Deformable-Radial-Kernel-Splatting,https://github.com/CVMI-Lab/Deformable-Radial-Kernel-Splatting
CamRW/CalPoly_AGV,https://github.com/CamRW/CalPoly_AGV
CertiKOS/ardupilot-xor,https://github.com/CertiKOS/ardupilot-xor
ChenhanYu/hmlp,https://github.com/ChenhanYu/hmlp
Cherryblossomnight/jsk_aerial_robot_dev,https://github.com/Cherryblossomnight/jsk_aerial_robot_dev
Chia-Network/bladebit,https://github.com/Chia-Network/bladebit
ChristopherRabotin/GMAT,https://github.com/ChristopherRabotin/GMAT
Cindytb/Convolution-Reverb-Benchmarks,https://github.com/Cindytb/Convolution-Reverb-Benchmarks
Cindytb/Jefferson-2.0,https://github.com/Cindytb/Jefferson-2.0
Clocktown/CUDA-Dune-Simulation,https://github.com/Clocktown/CUDA-Dune-Simulation
CoinCheung/pytorch-loss,https://github.com/CoinCheung/pytorch-loss
ComputationalRadiationPhysics/QonGPU,https://github.com/ComputationalRadiationPhysics/QonGPU
ConorHetland/asteroids,https://github.com/ConorHetland/asteroids
Cryptum169/another-cuda-sift,https://github.com/Cryptum169/another-cuda-sift
Cypall/bAthena,https://github.com/Cypall/bAthena
DKrasauskas/3D-CFD,https://github.com/DKrasauskas/3D-CFD
DKrasauskas/Barnes-Hut-Gravity-Sim,https://github.com/DKrasauskas/Barnes-Hut-Gravity-Sim
DanNegrut/ME759-2023,https://github.com/DanNegrut/ME759-2023
Darksonn/newton-riemann,https://github.com/Darksonn/newton-riemann
Davis-Fan/X-TED,https://github.com/Davis-Fan/X-TED
DawyD/bm3d-gpu,https://github.com/DawyD/bm3d-gpu
DeadAt0m/LSQFakeQuantize-PyTorch,https://github.com/DeadAt0m/LSQFakeQuantize-PyTorch
Deadlineem/GTAV-Classes,https://github.com/Deadlineem/GTAV-Classes
Debian/pytorch,https://github.com/Debian/pytorch
Destroyerrrocket/doomseeker-unofficial,https://github.com/Destroyerrrocket/doomseeker-unofficial
Doctor-Proton/USB_to_RC,https://github.com/Doctor-Proton/USB_to_RC
Doom-modding-and-etc/Wolf4SDL-CPP,https://github.com/Doom-modding-and-etc/Wolf4SDL-CPP
Dreadnought-Robotics/Project-Mira,https://github.com/Dreadnought-Robotics/Project-Mira
DusteDdk/Osgg,https://github.com/DusteDdk/Osgg
EC-AI/halite2,https://github.com/EC-AI/halite2
ECP-ExaGraph/grappolo,https://github.com/ECP-ExaGraph/grappolo
EXP-code/EXP,https://github.com/EXP-code/EXP
Eaglewzw/Light_DT,https://github.com/Eaglewzw/Light_DT
EatAllBugs/autonomous_learning,https://github.com/EatAllBugs/autonomous_learning
EggAgainstStone/PX4_ZK,https://github.com/EggAgainstStone/PX4_ZK
EldarMuradov/OpenPS,https://github.com/EldarMuradov/OpenPS
ElsevierSoftwareX/SOFTX-D-15-00085,https://github.com/ElsevierSoftwareX/SOFTX-D-15-00085
ElsevierSoftwareX/SOFTX-D-16-00025,https://github.com/ElsevierSoftwareX/SOFTX-D-16-00025
EnnSou/ooss-paddle2.3,https://github.com/EnnSou/ooss-paddle2.3
Ericzhaoforu/B_Sim,https://github.com/Ericzhaoforu/B_Sim
ErnestF22/cudars,https://github.com/ErnestF22/cudars
FWGS/NS,https://github.com/FWGS/NS
FXIhub/spsim,https://github.com/FXIhub/spsim
FaithZL/LumiRender,https://github.com/FaithZL/LumiRender
FakePsyho/halite2,https://github.com/FakePsyho/halite2
Fedesky25/HPC-project-2024,https://github.com/Fedesky25/HPC-project-2024
Firojpaudel/100_days_of_CUDA,https://github.com/Firojpaudel/100_days_of_CUDA
FloresAlex/fully_actuated_quadrotor,https://github.com/FloresAlex/fully_actuated_quadrotor
Frank1eJohnson/ShipBuilder,https://github.com/Frank1eJohnson/ShipBuilder
FredrikAleksander/mame,https://github.com/FredrikAleksander/mame
FriskTheFallenHuman/psyched_src,https://github.com/FriskTheFallenHuman/psyched_src
FriskTheFallenHuman/psyched_trunc,https://github.com/FriskTheFallenHuman/psyched_trunc
GPUPeople/ACSpGEMM,https://github.com/GPUPeople/ACSpGEMM
GPUPeople/faimGraph,https://github.com/GPUPeople/faimGraph
GPUSPH/gpusph,https://github.com/GPUSPH/gpusph
GTANetworkDev/platform,https://github.com/GTANetworkDev/platform
Gabinou/Codename_FireSaga,https://github.com/Gabinou/Codename_FireSaga
Genomics-GPU/Genomics-GPU,https://github.com/Genomics-GPU/Genomics-GPU
Geof23/Gklee,https://github.com/Geof23/Gklee
GerryR/par2,https://github.com/GerryR/par2
GersonCavalheiro/OpenMPSnapshot,https://github.com/GersonCavalheiro/OpenMPSnapshot
Ghost---Shadow/near-duplicate-image-detector,https://github.com/Ghost---Shadow/near-duplicate-image-detector
Giallustio/FacesOfWar,https://github.com/Giallustio/FacesOfWar
Globulation2/glob2,https://github.com/Globulation2/glob2
GooFit/GooFit,https://github.com/GooFit/GooFit
GooFit/GooTorial,https://github.com/GooFit/GooTorial
Goubermouche/VFD,https://github.com/Goubermouche/VFD
GregorySchwing/MaxMatchingKececioglu,https://github.com/GregorySchwing/MaxMatchingKececioglu
Grifcc/radixtopk,https://github.com/Grifcc/radixtopk
Guilherme-Flach/INF01047-TrabalhoFinal,https://github.com/Guilherme-Flach/INF01047-TrabalhoFinal
HIPERT-SRL/gtsam_points_tk,https://github.com/HIPERT-SRL/gtsam_points_tk
HPAC/lammps-tersoff-vector,https://github.com/HPAC/lammps-tersoff-vector
HaiDongYYDS/drone-tracking,https://github.com/HaiDongYYDS/drone-tracking
Haiga/gbm,https://github.com/Haiga/gbm
HaliteChallenge/Halite-II,https://github.com/HaliteChallenge/Halite-II
HaliteTournaments/Engine,https://github.com/HaliteTournaments/Engine
HaliteTournaments/Tournament-Environment,https://github.com/HaliteTournaments/Tournament-Environment
HawieLong/sgx-pytorch,https://github.com/HawieLong/sgx-pytorch
HenryDzy/XGBoost-Dart-Buffer,https://github.com/HenryDzy/XGBoost-Dart-Buffer
Hfx-J/SGTD,https://github.com/Hfx-J/SGTD
HipGISAXS/HipRMC,https://github.com/HipGISAXS/HipRMC
HippoCampusRobotics/uvms,https://github.com/HippoCampusRobotics/uvms
HpWang-whu/RoReg,https://github.com/HpWang-whu/RoReg
HpWang-whu/YOHO,https://github.com/HpWang-whu/YOHO
HuangQiang/k-FreqItems,https://github.com/HuangQiang/k-FreqItems
Hukunaa/VEngine,https://github.com/Hukunaa/VEngine
HydroComplexity/Dhara,https://github.com/HydroComplexity/Dhara
IVEX-AI/airlib_catkin,https://github.com/IVEX-AI/airlib_catkin
Igauk/ZERG-CRUSH,https://github.com/Igauk/ZERG-CRUSH
Ilya246/orbitfight,https://github.com/Ilya246/orbitfight
Innovation-Cell/AeRoVe-IARC-Mission-9-2021,https://github.com/Innovation-Cell/AeRoVe-IARC-Mission-9-2021
InsanityBringer/ChocolateDescent,https://github.com/InsanityBringer/ChocolateDescent
Ivanlh20/multem,https://github.com/Ivanlh20/multem
IwakuraRein/Nagi,https://github.com/IwakuraRein/Nagi
J-Westin/td,https://github.com/J-Westin/td
JIAZM/MinGW,https://github.com/JIAZM/MinGW
JIBSIL/OpenAV,https://github.com/JIBSIL/OpenAV
JIESUN233/Legion,https://github.com/JIESUN233/Legion
JINXER000/FundamentalSimulatorPX4,https://github.com/JINXER000/FundamentalSimulatorPX4
JamesDunne/Wolf3D,https://github.com/JamesDunne/Wolf3D
JanuszBedkowski/gpu_computing_in_robotics,https://github.com/JanuszBedkowski/gpu_computing_in_robotics
JaromPD/orbital_simulator,https://github.com/JaromPD/orbital_simulator
JenifferWuUCLA/pulmonary-nodules-MaskRCNN,https://github.com/JenifferWuUCLA/pulmonary-nodules-MaskRCNN
JiazheYuan/flight_control,https://github.com/JiazheYuan/flight_control
Jiela42/amgx_expanded_for_HPCG,https://github.com/Jiela42/amgx_expanded_for_HPCG
Jirui-Wu/caffe2_fpga,https://github.com/Jirui-Wu/caffe2_fpga
JohanSmet/postal,https://github.com/JohanSmet/postal
JohnnyonFlame/odamex,https://github.com/JohnnyonFlame/odamex
Johnson336/swr,https://github.com/Johnson336/swr
Jojendersie/Monolith,https://github.com/Jojendersie/Monolith
JoshuaQSH/FALCON-TTDforGNNs,https://github.com/JoshuaQSH/FALCON-TTDforGNNs
K-Wu/HET,https://github.com/K-Wu/HET
KAIST-Visual-AI-Group/PartSTAD,https://github.com/KAIST-Visual-AI-Group/PartSTAD
KaanBahaSever/Rocket-Up,https://github.com/KaanBahaSever/Rocket-Up
Kaixhin/cuda-workshop,https://github.com/Kaixhin/cuda-workshop
KarolGutkowski/ElectronsAndProtons,https://github.com/KarolGutkowski/ElectronsAndProtons
KartKrewDev/RingRacers,https://github.com/KartKrewDev/RingRacers
Keeby-Astro/Space-Sciences-and-Astrodynamics,https://github.com/Keeby-Astro/Space-Sciences-and-Astrodynamics
KennyKangMPC/CS-759,https://github.com/KennyKangMPC/CS-759
KienTTran/ABMGPU,https://github.com/KienTTran/ABMGPU
Kratos-The-Rover/pointcloud_cuda_mapping,https://github.com/Kratos-The-Rover/pointcloud_cuda_mapping
KueskiEngineering/xgboost,https://github.com/KueskiEngineering/xgboost
LTU-RAI/px4_comm,https://github.com/LTU-RAI/px4_comm
LandSandBoat/server,https://github.com/LandSandBoat/server
LazieKat/YAPR,https://github.com/LazieKat/YAPR
Leegh2022/framework,https://github.com/Leegh2022/framework
Leftium/asteroid,https://github.com/Leftium/asteroid
LegacyProjectArchive/KyrianCORE-Benjamin,https://github.com/LegacyProjectArchive/KyrianCORE-Benjamin
Legion-Studios/LegionCore-Public,https://github.com/Legion-Studios/LegionCore-Public
LemonHaze420/DCMoHo,https://github.com/LemonHaze420/DCMoHo
Leopold2333/Bi-Mamba4TS,https://github.com/Leopold2333/Bi-Mamba4TS
LevinJ/Pedestrian-Detection-Project,https://github.com/LevinJ/Pedestrian-Detection-Project
LevinJ/Pedestrian-detection-and-tracking,https://github.com/LevinJ/Pedestrian-detection-and-tracking
Licht-T/Ant-Cuda,https://github.com/Licht-T/Ant-Cuda
Lillu70/Blasteroids,https://github.com/Lillu70/Blasteroids
LineageOS/android_kernel_samsung_p4,https://github.com/LineageOS/android_kernel_samsung_p4
LoftedAero/ardupilot,https://github.com/LoftedAero/ardupilot
LordFarquaadtheCreator/cuda,https://github.com/LordFarquaadtheCreator/cuda
LucasWilkinson/ASpT-mirror,https://github.com/LucasWilkinson/ASpT-mirror
Lucky1313/NearptD,https://github.com/Lucky1313/NearptD
LuisCorralR/InverseAcoustics,https://github.com/LuisCorralR/InverseAcoustics
LuisMi1245/QPath-and-Snakes,https://github.com/LuisMi1245/QPath-and-Snakes
Lumorti/asciiOrbits,https://github.com/Lumorti/asciiOrbits
Lunidep/PGP_POD,https://github.com/Lunidep/PGP_POD
LutzGross/esys-escript.github.io,https://github.com/LutzGross/esys-escript.github.io
Lyle-Tafoya/Omega,https://github.com/Lyle-Tafoya/Omega
MacSourcePorts/Maelstrom,https://github.com/MacSourcePorts/Maelstrom
MajorTom-1227/test,https://github.com/MajorTom-1227/test
Malhar618/thruststand,https://github.com/Malhar618/thruststand
Malpa73/kernel-wiko-lenny3,https://github.com/Malpa73/kernel-wiko-lenny3
Mathiasb17/Nereus,https://github.com/Mathiasb17/Nereus
Mattia-Colbertaldo/Nbody,https://github.com/Mattia-Colbertaldo/Nbody
McMullan-H/ai_gnn_uav,https://github.com/McMullan-H/ai_gnn_uav
Media-Smart/cheetahinfer,https://github.com/Media-Smart/cheetahinfer
Memorix101/postal-psp,https://github.com/Memorix101/postal-psp
MeteoSwiss-APN/dawn,https://github.com/MeteoSwiss-APN/dawn
Mgineer117/aeose,https://github.com/Mgineer117/aeose
MiSTer-devel/Main_MiSTer,https://github.com/MiSTer-devel/Main_MiSTer
Mihail-Constantin/Asteriods-Resit,https://github.com/Mihail-Constantin/Asteriods-Resit
Minerx117/ccmineralexis78,https://github.com/Minerx117/ccmineralexis78
Minerx117/ccmineryescryptr8g,https://github.com/Minerx117/ccmineryescryptr8g
MirisWisdom/OpenSauce,https://github.com/MirisWisdom/OpenSauce
Modding-Zaibatsu/Pre-Unreal-4.14,https://github.com/Modding-Zaibatsu/Pre-Unreal-4.14
Monstrofil/bigworld-2.0,https://github.com/Monstrofil/bigworld-2.0
MoseychukA/1-GIT-ReceiverRTL1090,https://github.com/MoseychukA/1-GIT-ReceiverRTL1090
MuddSub/controls,https://github.com/MuddSub/controls
Multi2Sim/m2s-bench-cudasdk-6.5,https://github.com/Multi2Sim/m2s-bench-cudasdk-6.5
MultithreadCorner/Hydra,https://github.com/MultithreadCorner/Hydra
NKU-EmbeddedSystem/Ascetic,https://github.com/NKU-EmbeddedSystem/Ascetic
NKU-EmbeddedSystem/Liberator,https://github.com/NKU-EmbeddedSystem/Liberator
NVIDIA-ISAAC-ROS/isaac_ros_nvblox,https://github.com/NVIDIA-ISAAC-ROS/isaac_ros_nvblox
NVIDIA/AMGX,https://github.com/NVIDIA/AMGX
NVIDIA/accelerated-computing-hub,https://github.com/NVIDIA/accelerated-computing-hub
NVIDIA/cccl,https://github.com/NVIDIA/cccl
NVIDIA/cuCollections,https://github.com/NVIDIA/cuCollections
NVIDIA/cuopt,https://github.com/NVIDIA/cuopt
NVIDIA/jitify,https://github.com/NVIDIA/jitify
NVIDIA/kmeans,https://github.com/NVIDIA/kmeans
NVIDIA/nvbench,https://github.com/NVIDIA/nvbench
NVIDIA/nvcomp,https://github.com/NVIDIA/nvcomp
NVIDIA/spark-rapids-jni,https://github.com/NVIDIA/spark-rapids-jni
NVlabs/nvbio,https://github.com/NVlabs/nvbio
NVlabs/nvbio-gpl,https://github.com/NVlabs/nvbio-gpl
Nagi-Research-Group/HyLAC,https://github.com/Nagi-Research-Group/HyLAC
Nathan-C-Wong/3D-Lander-Game,https://github.com/Nathan-C-Wong/3D-Lander-Game
Nheeboranga/OpenMPSnapshot,https://github.com/Nheeboranga/OpenMPSnapshot
NickMateus11/COMPENG-4DS4_Labs,https://github.com/NickMateus11/COMPENG-4DS4_Labs
NicolasAyllon/Kmeans-CUDA,https://github.com/NicolasAyllon/Kmeans-CUDA
Noardewyn/SpaceWarSDL,https://github.com/Noardewyn/SpaceWarSDL
NomadRagnarok/Server,https://github.com/NomadRagnarok/Server
NotToDisturb/pokeemerald,https://github.com/NotToDisturb/pokeemerald
Nunite/BH,https://github.com/Nunite/BH
ORNL-Fusion/kineticj,https://github.com/ORNL-Fusion/kineticj
OUIDEAS/PX4-AutopilotHeadingControl,https://github.com/OUIDEAS/PX4-AutopilotHeadingControl
OUXT-Polaris/robotx_workspace,https://github.com/OUXT-Polaris/robotx_workspace
OhArray/Cuda-G-DBSCAN,https://github.com/OhArray/Cuda-G-DBSCAN
OmkarV23/Beamformer-CUDA,https://github.com/OmkarV23/Beamformer-CUDA
OpenSource-Infinix/android_external_two,https://github.com/OpenSource-Infinix/android_external_two
OpenSourcedGames/Heretic,https://github.com/OpenSourcedGames/Heretic
OpenSourcedGames/Hexen,https://github.com/OpenSourcedGames/Hexen
OpenTransat/Hardware-Modules,https://github.com/OpenTransat/Hardware-Modules
OpforStretch/DEGA_ChinookPack,https://github.com/OpforStretch/DEGA_ChinookPack
OrangeOwlSolutions/CUDA-Utilities,https://github.com/OrangeOwlSolutions/CUDA-Utilities
OrangeOwlSolutions/Thrust,https://github.com/OrangeOwlSolutions/Thrust
OzgrCn/stanford-cs193g,https://github.com/OzgrCn/stanford-cs193g
P-AS/srb2-di,https://github.com/P-AS/srb2-di
PASSIONLab/BELLA,https://github.com/PASSIONLab/BELLA
PabloIbannez/UAMMD-structured,https://github.com/PabloIbannez/UAMMD-structured
PaddlePaddle/Paddle,https://github.com/PaddlePaddle/Paddle
ParCIS/FlashSparse,https://github.com/ParCIS/FlashSparse
ParaGroup/WindFlow,https://github.com/ParaGroup/WindFlow
Paul-Wortmann/Star.P.G.,https://github.com/Paul-Wortmann/Star.P.G.
PepMS/eagle-mpc,https://github.com/PepMS/eagle-mpc
PhilippPelz/z-cutorch,https://github.com/PhilippPelz/z-cutorch
Picsart-AI-Research/LIVE-Layerwise-Image-Vectorization,https://github.com/Picsart-AI-Research/LIVE-Layerwise-Image-Vectorization
Pippepot/Disasteroids,https://github.com/Pippepot/Disasteroids
Playmojs/tss_eligibility_traces,https://github.com/Playmojs/tss_eligibility_traces
PointCloudLibrary/pcl,https://github.com/PointCloudLibrary/pcl
Pokabbie/pokeemerald-rogue,https://github.com/Pokabbie/pokeemerald-rogue
Pozimek/RetinaVision,https://github.com/Pozimek/RetinaVision
ProfPorkins/Coronavirus-NanoForce,https://github.com/ProfPorkins/Coronavirus-NanoForce
ProfPorkins/GameTech,https://github.com/ProfPorkins/GameTech
Project-01-01-drone-prlib/computer-mavros_offboard,https://github.com/Project-01-01-drone-prlib/computer-mavros_offboard
ProjectElixir-Devices/kernel_xiaomi_whyred,https://github.com/ProjectElixir-Devices/kernel_xiaomi_whyred
Pyredrid/pokeemerald-expansion,https://github.com/Pyredrid/pokeemerald-expansion
Qiamp/FYP_WS,https://github.com/Qiamp/FYP_WS
Qiskit/qiskit-aer,https://github.com/Qiskit/qiskit-aer
Queens-Aerospace/QADT2025,https://github.com/Queens-Aerospace/QADT2025
RATIU5/asteroids,https://github.com/RATIU5/asteroids
RC4ML/Legion,https://github.com/RC4ML/Legion
ROCm-DS/hipDF,https://github.com/ROCm-DS/hipDF
ROCm-DS/rocGRAPH,https://github.com/ROCm-DS/rocGRAPH
ROCm/Thrust,https://github.com/ROCm/Thrust
ROCm/hipCollections,https://github.com/ROCm/hipCollections
ROCm/rocThrust,https://github.com/ROCm/rocThrust
ROCm/rocm-libraries,https://github.com/ROCm/rocm-libraries
RPGOne/Skynet,https://github.com/RPGOne/Skynet
RSE-Sheffield/CUDALab04,https://github.com/RSE-Sheffield/CUDALab04
RTSpatial/RTSpatial,https://github.com/RTSpatial/RTSpatial
RWS-Studios/POSTAL-SourceCode,https://github.com/RWS-Studios/POSTAL-SourceCode
RabbitBio/RabbitQCPlus,https://github.com/RabbitBio/RabbitQCPlus
Rahul-Venkateswaran12/Asteroids,https://github.com/Rahul-Venkateswaran12/Asteroids
RapidsAtHKUST/Efficient-DPP,https://github.com/RapidsAtHKUST/Efficient-DPP
RaulPPelaez/RadialDistributionFunction,https://github.com/RaulPPelaez/RadialDistributionFunction
RaulPPelaez/UAMMD,https://github.com/RaulPPelaez/UAMMD
ReDescent/d2x-xl,https://github.com/ReDescent/d2x-xl
ReallyCA/NGCP-2024-,https://github.com/ReallyCA/NGCP-2024-
RemoteControlledArty/RemoteControlledArtillery,https://github.com/RemoteControlledArty/RemoteControlledArtillery
RenzudadiZZA/FlightRL_Algorithms,https://github.com/RenzudadiZZA/FlightRL_Algorithms
Rickil/CUDA_project,https://github.com/Rickil/CUDA_project
RigidWing/PX4_Kitepower,https://github.com/RigidWing/PX4_Kitepower
Rinnegatamante/PostalVita,https://github.com/Rinnegatamante/PostalVita
RioKKH/ONEMAX,https://github.com/RioKKH/ONEMAX
RobkooCZ/flightSimulator,https://github.com/RobkooCZ/flightSimulator
RoboticsPolyu/IPN_MPC,https://github.com/RoboticsPolyu/IPN_MPC
RohanJena/Ardupilot-Agri_Loiter-Mode,https://github.com/RohanJena/Ardupilot-Agri_Loiter-Mode
Rolariali/1,https://github.com/Rolariali/1
RoyalCaliber/vertexAPI2,https://github.com/RoyalCaliber/vertexAPI2
Rth-org/Rth,https://github.com/Rth-org/Rth
RuoAndo/NII-SOCs-admin-tools,https://github.com/RuoAndo/NII-SOCs-admin-tools
Ryb7532/AtCoder,https://github.com/Ryb7532/AtCoder
Ryung-coding/ICT2024_surveillance_balancing_robot,https://github.com/Ryung-coding/ICT2024_surveillance_balancing_robot
SERC-LEAPFROG/LEAPFROG-Firmware,https://github.com/SERC-LEAPFROG/LEAPFROG-Firmware
SJTU-IPADS/wukong,https://github.com/SJTU-IPADS/wukong
SJTU-IPADS/wukong-cube,https://github.com/SJTU-IPADS/wukong-cube
SNU-ARC/flashneuron,https://github.com/SNU-ARC/flashneuron
SOAR-UWU/VirtualFish,https://github.com/SOAR-UWU/VirtualFish
SRAM/RacerMateDLL,https://github.com/SRAM/RacerMateDLL
SSH002/Sibsutis,https://github.com/SSH002/Sibsutis
SSSiyan/NaomiHook,https://github.com/SSSiyan/NaomiHook
SSshuishui/viss_optimize_3d,https://github.com/SSshuishui/viss_optimize_3d
SSshuishui/viss_optimize_ws,https://github.com/SSshuishui/viss_optimize_ws
SSshuishui/viss_recon,https://github.com/SSshuishui/viss_recon
SSshuishui/viss_recon_shade,https://github.com/SSshuishui/viss_recon_shade
SV-Seeker/SeekerROV,https://github.com/SV-Seeker/SeekerROV
SWGlassPit/GMAT-unicode,https://github.com/SWGlassPit/GMAT-unicode
Samarth-991/YOLO_Image-Segmentation,https://github.com/Samarth-991/YOLO_Image-Segmentation
Sangqianli/MyQuadrotor_From_STM32F407,https://github.com/Sangqianli/MyQuadrotor_From_STM32F407
SeSaMe-NUS/genie,https://github.com/SeSaMe-NUS/genie
Seuss-MD/lab05-Apollo-11,https://github.com/Seuss-MD/lab05-Apollo-11
Sharadeos/Polybius,https://github.com/Sharadeos/Polybius
ShawnZhong/CUDA-Programming-Starter-Kit,https://github.com/ShawnZhong/CUDA-Programming-Starter-Kit
Shelnutt2/android_kernel_lge_geehrc,https://github.com/Shelnutt2/android_kernel_lge_geehrc
ShowLove/Robotics_Club,https://github.com/ShowLove/Robotics_Club
Shri333/CSC-548-Project,https://github.com/Shri333/CSC-548-Project
ShudaLi/rgbd_simulation,https://github.com/ShudaLi/rgbd_simulation
ShufflePerson/AimAhead,https://github.com/ShufflePerson/AimAhead
Sigfrido11/Rocket_simulator,https://github.com/Sigfrido11/Rocket_simulator
